1,1,15,2,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
1,1,15,3,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
1,1,15,4,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
1,1,16,1,1,0.5,0,1.5,1,3,7,8,22,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,5,42%
1,1,16,2,1,0.5,0,1.5,1,3,7,8,22,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,5,42%
1,1,16,3,1,0.5,0,1.5,1,3,7,8,22,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,5,42%
1,1,16,4,0,1,0,1.5,1,5,0,8,16.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,4,33%
1,1,17,1,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,1,17,2,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,1,17,3,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,1,17,4,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,1,18,1,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,1,18,2,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,1,18,3,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,1,18,4,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,1,19,1,1,0.5,0,3,2,5,0,0,11.5,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,4,33%
1,1,19,2,1,0.5,0,3,2,5,0,0,11.5,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,4,33%
1,1,19,3,1,2,0,3,2,5,0,0,13,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,5,42%
1,1,19,4,1,2,0,3,2,5,0,0,13,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,5,42%
1,1,20,1,1,0.5,6,1.5,3,5,0,8,25,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,8,67%
1,1,20,2,1,0.5,6,1.5,3,5,0,8,25,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,8,67%
1,1,20,3,1,2,6,1.5,3,5,0,8,26.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,9,75%
1,1,20,4,1,2,6,1.5,3,5,0,8,26.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,9,75%
1,1,21,1,1,0.5,6,1.5,2,5,0,8,24,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,6,50%
1,1,21,2,1,2,6,1.5,2,0.5,7,8,28,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,7,58%
1,1,21,3,1,1,6,1.5,2,0.5,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,6,50%
1,1,21,4,1,1,6,1.5,2,0.5,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,6,50%
1,1,22,1,1,2,6,1.5,3,0.5,7,8,29,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,8,67%
1,1,22,2,1,2,6,1.5,3,0.5,7,8,29,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,8,67%
1,1,22,3,1,1,6,1.5,3,0.5,7,8,28,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,7,58%
1,1,22,4,1,1,6,1.5,3,0.5,7,8,28,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,7,58%
1,1,23,1,1,2,0,1.5,1,0.5,7,8,21,TRUE,TRUE,TRUE,FALSE,3,Aswini,Avittam,7,58%
1,1,23,2,1,2,0,1.5,1,0.5,7,8,21,TRUE,TRUE,TRUE,FALSE,3,Aswini,Avittam,7,58%
1,1,23,3,1,0.5,0,1.5,1,0.5,7,8,19.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Avittam,6,50%
1,1,23,4,1,0.5,0,1.5,1,0.5,7,8,19.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Avittam,6,50%
1,1,24,1,1,0.5,0,1.5,4,0.5,7,0,14.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Sadhayam,5,42%
1,1,24,2,1,0.5,0,1.5,4,0.5,7,0,14.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Sadhayam,5,42%
1,1,24,3,1,0.5,0,1.5,4,0.5,7,0,14.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Sadhayam,5,42%
1,1,24,4,1,0.5,0,1.5,4,0.5,7,0,14.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Sadhayam,5,42%
1,1,25,1,1,0.5,6,1.5,1,0.5,7,0,17.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Poorattathi,5,42%
1,1,25,2,1,0.5,6,1.5,1,0.5,7,0,17.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Poorattathi,5,42%
1,1,25,3,1,0.5,6,1.5,1,0.5,7,0,17.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Poorattathi,5,42%
1,1,25,4,0,1,6,1.5,1,5,0,0,14.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Poorattathi,4,33%
1,1,26,1,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Uthirattathi,6,50%
1,1,26,2,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Uthirattathi,6,50%
1,1,26,3,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Uthirattathi,6,50%
1,1,26,4,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Uthirattathi,6,50%
1,1,27,1,0,1,6,1.5,2,5,0,8,23.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Revathi,3,25%
1,1,27,2,0,1,6,1.5,2,5,0,8,23.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Revathi,3,25%
1,1,27,3,0,1,6,1.5,2,5,0,8,23.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Revathi,3,25%
1,1,27,4,0,1,6,1.5,2,5,0,8,23.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Revathi,3,25%
1,2,1,1,1,2,6,3,4,5,7,0,28,FALSE,TRUE,FALSE,FALSE,1,Aswini,Aswini,8,67%
1,2,1,2,1,2,6,3,4,5,7,0,28,FALSE,TRUE,FALSE,FALSE,1,Aswini,Aswini,8,67%
1,2,1,3,1,2,6,3,4,5,7,0,28,FALSE,TRUE,FALSE,FALSE,1,Aswini,Aswini,8,67%
1,2,1,4,1,2,6,3,4,5,7,0,28,FALSE,TRUE,FALSE,FALSE,1,Aswini,Aswini,8,67%
1,2,2,1,1,2,6,1.5,2,5,7,8,32.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Bharani,9,75%
